rank,clan_name,member_num,leader_name,damage,lap,boss_id,remain,grade_rank
2781,姬联盟,4,御坂美琴,3585334,1,1,2414666,2439
2782,蜀江泉,26,佑树,3583778,1,1,2416222,0
2783,牧场物语R,6,佑树sina,3581702,1,1,2418298,1031
2784,大枫树,9,缪糕,3554991,1,1,2445009,2718
2785,觉悟,10,鱼圆,3553923,1,1,2446077,2624
2786,随便玩玩,18,欧尼酱,3550748,1,1,2449252,1769
2787,大枫树,5,幻玄月,3548159,1,1,2451841,3551
2788,大枫树,15,墨森,3534084,1,1,2465916,2777
2789,S武神S,5,散弥礼华,3526785,1,1,2473215,2856
2790,挚心的陨落,30,佑树君,3519643,1,1,2480357,2085
2791,布丁赛高,18,佑树,3518128,1,1,2481872,2832
2792,Gakki协会,1,Gakki,3514044,1,1,2485956,2876
2793,轻松龙约,3,龙约比珂,3512747,1,1,2487253,3079
2794,天方叶谭,20,老公,3495119,1,1,2504881,2940
2795,princess,16,杨旨平,3490271,1,1,2509729,3108
2796,ladj ,1,某某,3469027,1,1,2530973,2655
2797,金凤楼,1,哒哒哒哒哒,3466671,1,1,2533329,2544
2798,钓鱼养老,1,骑士君,3457536,1,1,2542464,2345
2799,梅雨初晴,3,佑树,3445303,1,1,2554697,0
2800,纪徐白,6,十二岁半,3437880,1,1,2562120,3191
2801,游击士协会,23,凰羽霖,3437256,1,1,2562744,3142
2802,暗部,30,佑树,3427824,1,1,2572176,2968
2803,幕府,13,弧星,3423716,1,1,2576284,3368
2804,夜猫子,4,白雪姬,3413303,1,1,2586697,0
2805,圣芙蕾雅学院,29,佑树,3407731,1,1,2592269,3156
2806,御影神社,11,某个人,3404648,1,1,2595352,3261
2807,叶子零食厂,20,布丁大王,3399831,1,1,2600169,3085
2808,静流,14,佑树,3397047,1,1,2602953,2557
2809,只是为了完成任务,1,春原树生,3395121,1,1,2604879,0
2810,辞客未能忘,3,傲娇萝莉纱雾酱,3375978,1,1,2624022,2321
2811,冬马雪菜,2,小木曾雪菜,3347997,1,1,2652003,2787
2812,JOJO集社,6,哥哥,3341442,1,1,2658558,0
2813,蓝色书香,13,星尘十字军,3337692,1,1,2662308,3114
2814,KO&MO,8,沐阳,3330318,1,1,2669682,2793
2815,程序员聚会,17,清狂,3329839,1,1,2670161,2764
2816,来养老吧,12,蓝山,3322128,1,1,2677872,3144
2817,咸鱼之家,18,笙希,3295050,1,1,2704950,3056
2818,赋诗堂,5,我辈岂是蓬蒿人,3291810,1,1,2708190,2927
2819,shelter,7,三天两觉,3291543,1,1,2708457,0
2820,守护,1,小将,3280111,1,1,2719889,0
2821,一花一世界,1,十六夜,3271438,1,1,2728562,2908
2822,人力保障机构,4,佑树,3262176,1,1,2737824,2846
2823,随风,30,双鱼本余,3252586,1,1,2747414,3157
2824,久玖不散,8,佑树,3248475,1,1,2751525,0
2825,真步同好会,13,艾拉酱,3248359,1,1,2751641,3072
2826,休闲,1,吾你猜游戏,3245071,1,1,2754929,0
2827,北冥,12,渡边敬泽,3201823,1,1,2798177,2855
2828,废物站。,30,星星,3187478,1,1,2812522,3137
2829,养妻又盼妾,14,骑士团,3177996,1,1,2822004,2114
2830,虹home,30,亲爱的达瓦里氏,3154286,1,1,2845714,3419
2831,心动,1,欲,3147581,1,1,2852419,3374
2832,沐沐,26,按时对赛加速地,3142591,1,1,2857409,3370
2833,伊洛纳一起肝,30,口吕品田,3136003,1,1,2863997,2384
2834,独歌行,19,霜落归兮,3126614,1,1,2873386,2784
2835,NEKO！！！,4,罚站是便饭,3117552,1,1,2882448,2463
2836,布丁幼儿园,1,小布丁星儿～我是人机,3103568,1,1,2896432,2906
2837,希留耶,1,佑树,3099543,1,1,2900457,3192
2838,早餐研讨会,12,佑树,3092270,1,1,2907730,3248
2839,公主骑士团,30,小辉,3087408,1,1,2912592,2704
2840,妖精的尾巴,30,空白,3086387,1,1,2913613,3106
2841,都市学院常盘台,30,史蓝怜梦,3083608,1,1,2916392,2428
2842,专业团队（）,30,文臣猛将,3082381,1,1,2917619,2839
2843,星辰斩魔使,2,精神小伙,3064750,1,1,2935250,3278
2844,炎之陵,30,陈夕,3043251,1,1,2956749,3705
2845,皮卡帝国,11,以以山,3026083,1,1,2973917,2507
2846,闲余饭后,15,宋西湖,3019428,1,1,2980572,3607
2847,孝心变质,9,达令,3007989,1,1,2992011,0
2848,阿里阿道,2,佑树,2967348,1,1,3032652,0
2849,BLG,14,三叶秋灵（上学）,2967078,1,1,3032922,0
2850,纯白之翼,13,果咩,2955207,1,1,3044793,3097
2851,老年活动中心,30,夏克零,2920473,1,1,3079527,2683
2852,开鲁,2,LAC,2909193,1,1,3090807,0
2853,丘比特只家,30,佑树,2904660,1,1,3095340,2773
2854,舞铲阶级,1,佑树,2900233,1,1,3099767,2818
2855,明＊方舟,30,山河,2897446,1,1,3102554,2850
2856,美好纸片人,5,千歌,2896287,1,1,3103713,0
2857,MEZZO,1,伊莱,2886680,1,1,3113320,3028
2858,古斯塔夫列车炮,3,是忒免费,2864053,1,1,3135947,0
2859,靓仔快乐屋,18,佑树,2855975,1,1,3144025,2984
2860,加载中～,3,隔壁的舰长,2843151,1,1,3156849,0
2861,凯露应援团,10,佑树,2838080,1,1,3161920,2978
2862,私人行会,2,佑树,2836872,1,1,3163128,3408
2863,清风阁,30,阿庆先生,2833931,1,1,3166069,3073
2864,花落绮梦,30,凯,2818724,1,1,3181276,3348
2865,小木小木,15,不是兔子不吃萝卜,2815558,1,1,3184442,3300
2866,江东子弟，何惧于天下,2,长梦似歌,2809410,1,1,3190590,3026
2867,男神团,30,英杰,2804052,1,1,3195948,3357
2868,御绫军,1,达令,2804033,1,1,3195967,3406
2869,啥？,10,佑树,2792439,1,1,3207561,0
2870,Lmao的装备库,11,L1mao,2781963,1,1,3218037,1464
2871,吾王,30,蔡徐坤,2781863,1,1,3218137,2741
2872,凉心阁,29,猫宫日向,2772713,1,1,3227287,0
2873,水吃的真爱粉,21,邪恶展现你真正的面目,2768417,1,1,3231583,2132
2874,归徒,4,凯露,2755158,1,1,3244842,3005
2875,男人们的快乐养老会,4,繁花一梦,2754522,1,1,3245478,3036
2876,常盘台中学,4,御坂美琴,2745704,1,1,3254296,3397
2877,星空下的土地,30,the shy,2736633,1,1,3263367,2794
2878,天命养猪场,13,厂公,2729408,1,1,3270592,1154
2879,瓶邪,15,瓶邪,2725307,1,1,3274693,2071
2880,轮回棋盘,8,轮回会长,2724808,1,1,3275192,3019
2881,FCC,30,法外狂徒张三,2721953,1,1,3278047,2471
2882,行会,1,我是,2715048,1,1,3284952,2863
2883,无名,1,楠语,2675953,1,1,3324047,3287
2884,萌新社,8,K子,2672853,1,1,3327147,2884
2885,后宫团,12,折木奉太郎,2671956,1,1,3328044,3070
2886,打尾刀,1,枫丹白露,2667918,1,1,3332082,3833
2887,星辰阁,27,给我两块钱,2657163,1,1,3342837,2786
2888,薄荷鱼的农场,2,佑树,2646257,1,1,3353743,0
2889,幼稚园,9,幼稚园灬南鸢,2643008,1,1,3356992,3104
2890,梦樱,2,艾梦傲,2641799,1,1,3358201,2954
2891,极东公主连结,13,清风雪,2638057,1,1,3361943,3181
2892,二十四桥明月夜,3,玉煜,2632117,1,1,3367883,0
2893,佑树,1,佑树,2631553,1,1,3368447,2952
2894,小呆毛,2,呆毛21,2631278,1,1,3368722,0
2895,咸鱼之家,30,艾力克斯,2627095,1,1,3372905,3105
2896,嘉世,7,花落人间,2599846,1,1,3400154,3129
2897,B站绅士团,30,佑树,2596644,1,1,3403356,3336
2898,摩珂,13,佑树,2594188,1,1,3405812,2735
2899,炼狱魔,1,熄废人,2589686,1,1,3410314,2909
2900,炼铜社,30,鸢,2587104,1,1,3412896,3376
2901,湘妃,23,半陌,2579381,1,1,3420619,0
2902,平肖清风,25,伞鬼,2571740,1,1,3428260,2951
2903,折伞为佳人,2,佑树,2569324,1,1,3430676,0
2904,特别敷衍的行会名,9,敷衍,2551855,1,1,3448145,0
2905,我不配出彩,1,永远喜欢樱井望,2534340,1,1,3465660,2536
2906,无名,1,佑树,2524295,1,1,3475705,2372
2907,清溪拾梦,12,八雪一生推,2515747,1,1,3484253,3531
2908,小屋农场2,10,13号18图,2509279,1,1,3490721,0
2909,天马军团,14,LB,2504177,1,1,3495823,3194
2910,精灵族,1,白,2498999,1,1,3501001,0
2911,幻想次元,2,翔太,2493306,1,1,3506694,3388
2912,公主连结,17,亲爱的老公,2488155,1,1,3511845,2986
2913,美好的世界有我来创建,30,苏玲珑,2483760,1,1,3516240,2472
2914,咲恋育儿园,12,佑树,2472244,1,1,3527756,2892
2915,三殿,12,兲才,2466391,1,1,3533609,0
2916,白蔷薇之恋,6,佑树,2463517,1,1,3536483,2691
2917,肥肥烧烤俱乐部,30,小木曾雪菜,2456647,1,1,3543353,3201
2918,第二代会长结束,21,鹅毛,2454045,1,1,3545955,2988
2919,哔哩哔哩,30,佑树,2447529,1,1,3552471,3613
2920,公主焊接,6,火野映司,2437636,1,1,3562364,2816
2921,兴欣,2,涯,2401875,1,1,3598125,3426
2922,中二疗养会所,30,佑树,2401636,1,1,3598364,3060
2923,散人聚集地,5,小橙橙橙子,2374594,1,1,3625406,3309
2924,专业团队,30,怒艹出奇迹！,2371045,1,1,3628955,2539
2925,公主焊接,2,飞机佬不是机佬,2359632,1,1,3640368,0
2926,秋分以至,15,问雨听荷,2345443,1,1,3654557,3008
2927,初音社,30,星辰,2343915,1,1,3656085,2605
2928,。。,1,佑树,2334928,1,1,3665072,2130
2929,花团锦簇(团结),5,林佑树,2322729,1,1,3677271,3312
2930,林鹤,5,残殇,2317393,1,1,3682607,3225
2931,公主茶话会,14,佑树,2312448,1,1,3687552,3204
2932,妈！,30,某坤君,2302776,1,1,3697224,3358
2933,无聊建个小号,1,佑树,2292218,1,1,3707782,0
2934,罗德岛制药,24,异世界的异类,2287819,1,1,3712181,0
2935,麻蛇羹促进会,20,Monokuma-1,2287237,1,1,3712763,543
2936,星河落,10,神奈川  澪,2286781,1,1,3713219,2995
2937,园游会,4,星辰,2286733,1,1,3713267,2946
2938,糖纸,24,普,2283979,1,1,3716021,2185
2939,邂逅地下城,14,阿尔托莉雅,2282162,1,1,3717838,2806
2940,众神殿,30,炎神王G12,2282053,1,1,3717947,3094
2941,竞技者的茶会,7,Jinx,2268044,1,1,3731956,3292
2942,霁雨,10,霁雨,2255311,1,1,3744689,2267
2943,樱花庄,2,马化腾,2247218,1,1,3752782,2652
2944,人间牧场,29,九游02,2246201,1,1,3753799,0
2945,老八美食殿堂,2,西瓜皮皮,2243050,1,1,3756950,3200
2946,Chris~,15,左慈鬼鬼祟祟,2234158,1,1,3765842,1421
2947,101新手村,7,iKoo,2216388,1,1,3783612,3332
2948,休闲养老会,1,懒虫,2201424,1,1,3798576,3198
2949,猫窝团燏,23,士道,2197377,1,1,3802623,0
2950,四枫院,10,夜一,2188850,1,1,3811150,0
2951,取个名字真难,25,佑树君,2178633,1,1,3821367,1640
2952,大枫树,7,咗咲,2177811,1,1,3822189,0
2953,暂无,1,祖母green耳环,2177328,1,1,3822672,3107
2954,咕噜灵波,15,匕匕兔,2155009,1,1,3844991,3199
2955,无上,2,轩邈之风,2150746,1,1,3849254,0
2956,RSXH,1,佑树,2127925,1,1,3872075,1881
2957,公主连结,1,猫柚,2125761,1,1,3874239,2979
2958,美食殿,1,佑树,2120953,1,1,3879047,0
2959,养老协会,3,Sea Salt,2116006,1,1,3883994,3118
2960,冲冲冲哇,30,分归,2108714,1,1,3891286,3010
2961,炉石传说,8,佳爱琉1,2097564,1,1,3902436,3379
2962,咸鱼公会,5,脑子里有海,2078388,1,1,3921612,3115
2963,正义执行,16,一位公子,2077827,1,1,3922173,3367
2964,血盟骑士团,1,妖魄妖梦,2077758,1,1,3922242,0
2965,萌新聚集地,6,一个彩都没有,2066787,1,1,3933213,3229
2966,不会起名字的行会,10,克洛伊思,2064782,1,1,3935218,3646
2967,初始,16,香薰道館主-狐,2039768,1,1,3960232,3433
2968,接头霸王必胜,9,沐夏,2039311,1,1,3960689,2993
2969,会长开学挂机,1,会长我出完刀啦,2029798,1,1,3970202,0
2970,养老会,20,diosama,2028682,1,1,3971318,0
2971,咸鱼行会,3,墨簟子,2020071,1,1,3979929,3331
2972,断欲 久殇璃,30,innovation,2015867,1,1,3984133,3120
2973,某打工魔王的工会,9,老公,2007510,1,1,3992490,2351
2974,天书,7,瑞伊,1997354,1,1,4002646,0
2975,侍奉社,25,emmm,1996990,1,1,4003010,3272
2976,奥古斯都同盟会,23,服部新一,1987764,1,1,4012236,2629
2977,同萌大家庭,28,众始,1986411,1,1,4013589,3253
2978,星羽,1,佑树,1986320,1,1,4013680,0
2979,奇奇怪怪小伙伴,30,Chara,1975239,1,1,4024761,2848
2980,飘摇,23,CATAda,1972403,1,1,4027597,3217
2981,喵喵总动员,15,喵喵喵,1972199,1,1,4027801,0
2982,乔斯达家族,2,平角裤,1966735,1,1,4033265,0
2983,琉璃神社,30,哦～这该死的甜美,1959505,1,1,4040495,3228
2984,随便,18,识物,1958636,1,1,4041364,3601
2985,国税登记,10,元素,1957325,1,1,4042675,2594
2986,咸鱼养殖场,9,虫虫咯,1939855,1,1,4060145,0
2987,甜甜甜,30,闲鱼,1937787,1,1,4062213,3160
2988,404小队,29,佑树,1935600,1,1,4064400,2696
2989,皮尔插爽的农场,21,我爱二清01,1930243,1,1,4069757,3463
2990,公主连结之家,2,冰结界三叉龙,1925411,1,1,4074589,2923
2991,404,23,小艾拉,1918768,1,1,4081232,3639
2992,古典文学侍奉部,10,别打了别打了呜呜,1903279,1,1,4096721,2600
2993,因为怕寂寞所以组工会,8,佑树,1892833,1,1,4107167,3007
2994,你看这行会行不行,30,佑树,1886099,1,1,4113901,2258
2995,格林笔记,12,凯露,1872403,1,1,4127597,3709
2996,明日希望,13,Better,1869704,1,1,4130296,3616
2997,未来,1,女装大佬,1862901,1,1,4137099,3352
2998,团结屯,7,佑树,1860000,1,1,4140000,3386
2999,天书农场,3,天书白 小号,1849410,1,1,4150590,0
3000,欧皇1478,11,佑树,1847332,1,1,4152668,3443
3001,天守阁,30,璀璨星辰,1837186,1,1,4162814,2864
3002,萌萌哒小世界,6,萌酱,1821601,1,1,4178399,3614
3003,塔罗会,21,雨花铃,1816009,1,1,4183991,3538
3004,可可萝保护协会,11,萨格拉斯,1807723,1,1,4192277,3168
3005,萌萌哒天堂,17,加尔鲁什 地狱咆哮,1804408,1,1,4195592,0
3006,花落梅雨,1,雷炎,1790868,1,1,4209132,3030
3007,约会大作战,4,利威尔.阿克曼,1785063,1,1,4214937,0
3008,Lsp,1,你,1764784,1,1,4235216,0
3009,挽梦亦轻歌,30,佑树,1760315,1,1,4239685,3149
3010,AFK行会,6,佑_临清在,1744198,1,1,4255802,0
3011,麦哲伦的长筒靴,19,萝拉.洛尔,1729810,1,1,4270190,3448
3012,命运石之门,6,琥珀之泪,1729502,1,1,4270498,2366
3013,天灾,11,Victor,1718554,1,1,4281446,2936
3014,龙腾虎跃,25,街角那只汪,1718464,1,1,4281536,3496
3015,北霂花园,1,七海久夜,1708946,1,1,4291054,0
3016,美食殿堂,1,絆,1702387,1,1,4297613,0
3017,HOMURUA,3,佑树,1687694,1,1,4312306,3256
3018,T式会社,30,兔兔伯爵,1687575,1,1,4312425,3265
3019,礻土 会 主 义,30,凡宇,1681727,1,1,4318273,2886
3020,凋零的玫瑰花,11,怜,1671852,1,1,4328148,2982
3021,快乐大本营,13,大佬们别打我了,1670363,1,1,4329637,2434
3022,蕾姆蕾姆蕾,20,环,1667589,1,1,4332411,2924
3023,天行,7,洛晓,1664640,1,1,4335360,0
3024,阿瓦隆,1,松尾芭蕉,1658436,1,1,4341564,0
3025,退游了,1,猫猫py,1655952,1,1,4344048,3091
3026,qqq,1,佑树,1650619,1,1,4349381,3175
3027,呆小瓜儿,1,所追寻的风,1648471,1,1,4351529,3678
3028,凌梦,5,'cc',1645806,1,1,4354194,3585
3029,蔺相,30,佑树亚瑟,1632138,1,1,4367862,2492
3030,母猪焊接迫害团,14,幽暗灵者,1631300,1,1,4368700,3634
3031,星空,15,烈狱啊,1620708,1,1,4379292,0
3032,梦使骑士团,14,路风,1615186,1,1,4384814,0
3033,云海之下,20,喵喵喵,1598869,1,1,4401131,2766
3034,我与春风皆过客,30,佑树,1594137,1,1,4405863,3424
3035,幻惑世界,9,直树,1592305,1,1,4407695,2659
3036,星光璀璨,8,巴拉啦小琪魔仙,1581400,1,1,4418600,3819
3037,凉凉,7,一江幽默,1573214,1,1,4426786,3214
3038,阿巴阿巴,1,葉坂果奈,1572948,1,1,4427052,0
3039,危机合约,30,矝祁,1572255,1,1,4427745,3170
3040,公主焊接,10,七凌,1570209,1,1,4429791,0
3041,亦风清鸿,2,诗弑,1563685,1,1,4436315,3232
3042,大雅殿堂,29,佑树,1558769,1,1,4441231,0
3043,看我JOJO立,12,我全都要,1552944,1,1,4447056,3495
3044,起源,1,神算参宿,1542568,1,1,4457432,3313
3045,罪域骨危,8,鸭舌,1542479,1,1,4457521,2976
3046,一起加油吧,6,舞！舞！舞！,1537408,1,1,4462592,2742
3047,临时,1,佑树,1536341,1,1,4463659,3012
3048,公主连结～,28,空想之音,1527305,1,1,4472695,2782
3049,青木楼,19,肖佑,1515273,1,1,4484727,0
3050,大枫树,2,佑树,1507000,1,1,4493000,3572
3051,识空观礼局,8,佑树,1504643,1,1,4495357,2771
3052,公主连结,3,佑树,1496250,1,1,4503750,3423
3053,为美好的世界献上祝福,30,逍遥,1496076,1,1,4503924,3240
3054,会战记得上线出刀,9,星星,1495081,1,1,4504919,3339
3055,黄昏下的乌鸦,2,末路,1490394,1,1,4509606,0
3056,SGK权利会,14,風雨,1476711,1,1,4523289,0
3057,兰德索尔国际宾馆,27,我他马怎么成会长了,1472138,1,1,4527862,1434
3058,樱花庄,30,ghs的姚硕,1472117,1,1,4527883,0
3059,云梦化蝶,2,UMRxxie,1463998,1,1,4536002,0
3060,单人训练,1,北冥,1463532,1,1,4536468,3400
3061,接头霸王,1,北北,1459917,1,1,4540083,0
3062,极东魔术昼寝结社之夏,29,鸳苑,1454754,1,1,4545246,3268
3063,麟缘,30,赧然,1453848,1,1,4546152,3078
3064,爱丽丝的蔷薇骑士团,19,小鼠flp,1449381,1,1,4550619,0
3065,他夏了夏天live,4,她夏了夏天live,1442486,1,1,4557514,3548
3066,盐多,4,酪太郎,1440340,1,1,4559660,0
3067,清华得不到的人,18,折木,1427295,1,1,4572705,2425
3068,第三方世界,18,佑树,1418522,1,1,4581478,3071
3069,诚哥在天上看着你,30,撞楼娘孺爆,1417666,1,1,4582334,3113
3070,快乐同萌,15,淳然,1416629,1,1,4583371,2776
3071,(>_<)呼呼呼!,1,熠,1413234,1,1,4586766,2866
3072,一叶知秋,21,佑树,1411453,1,1,4588547,2779
3073,ASUNA,4,白银,1404232,1,1,4595768,3218
3074,Yuzu-soft,30,佑树,1395028,1,1,4604972,3138
3075,RORRR,1,響sound,1391142,1,1,4608858,0
3076,梦之咲外联部,30,北斗,1390293,1,1,4609707,3276
3077,喵帕斯,1,喵内,1386680,1,1,4613320,0
3078,黑猫的旅途,6,八云白,1386523,1,1,4613477,3089
3079,樱落茶寮,30,盾山,1384693,1,1,4615307,0
3080,倚楼听风雨,10,川,1383903,1,1,4616097,0
3081,濯缨,2,浮沉,1381751,1,1,4618249,2628
3082,以后再改,1,酒井毅,1373014,1,1,4626986,3573
3083,人理存续保障机构,26,佑树,1363143,1,1,4636857,3362
3084,快乐的小萌妹,29,陌丶离殇,1361619,1,1,4638381,3333
3085,亚麻跌,1,牙白得死勒,1359710,1,1,4640290,3141
3086,SteinsGate,5,凶真,1354849,1,1,4645151,3353
3087,艾莉西斯特雅军团,2,剑盾紫冰,1354284,1,1,4645716,0
3088,49小黑屋,10,枫夜,1344573,1,1,4655427,3048
3089,落雨轩,28,佑树,1343625,1,1,4656375,3474
3090,塞伯利亚骑士团,30,派总,1338936,1,1,4661064,2778
3091,伊蕾娜天下第一,3,香风,1335697,1,1,4664303,3540
3092,驭灵之师,2,律节,1329064,1,1,4670936,0
3093,毕竟鸿万,5,佑树03,1327921,1,1,4672079,1686
3094,永垂不朽！,30,佑树,1327306,1,1,4672694,3320
3095,公主社,6,游神,1322615,1,1,4677385,3576
3096,浩天盟,30,佑树9906,1319699,1,1,4680301,3139
3097,大老师,30,佑树,1319263,1,1,4680737,3619
3098,秋之枫叶红分会,5,哈哈剑,1315544,1,1,4684456,1018
3099,竞极团,9,筱灲白羊,1308124,1,1,4691876,3621
3100,兔子俱乐部,29,佑树,1305123,1,1,4694877,3461
3101,茶会,30,柚木普,1301815,1,1,4698185,3550
3102,拉拉菲尔美食殿堂,30,DPanay,1301158,1,1,4698842,2972
3103,邻里互动中心,1,邻居是笑川,1299936,1,1,4700064,3064
3104,初末之室,8,树佑,1299364,1,1,4700636,3450
3105,剑挥天下,30,佑树34203,1292193,1,1,4707807,3230
3106,开心门,5,东宫,1284149,1,1,4715851,3082
3107,幻胧月睨,24,佑树,1282297,1,1,4717703,3528
3108,妥妥的海贼团,24,是梦笙吖,1277932,1,1,4722068,0
3109,一群很香的鸡,15,佑树,1277332,1,1,4722668,3416
3110,心悦君兮君不知,6,薇熙,1275487,1,1,4724513,0
3111,狂妄之人,15,Xxxy,1258896,1,1,4741104,3738
3112,亚马乌罗提,6,佑树,1257118,1,1,4742882,3558
3113,梦幻梦魇,25,媣颜,1256220,1,1,4743780,3377
3114,金色莺尾花,1,王佳才,1236050,1,1,4763950,0
3115,休闲茶馆,29,猪哥亮,1227738,1,1,4772262,2990
3116,星星联盟,30,对氯间二甲苯酚,1222260,1,1,4777740,3260
3117,一夜，一月，一孤舟,30,佑树,1220783,1,1,4779217,3052
3118,死神骑士铠武,1,假面骑士w,1217820,1,1,4782180,3305
3119,空贼团,1,明小帥,1212957,1,1,4787043,2989
3120,二次元玩家,1,wenhao,1212029,1,1,4787971,2963
3121,新选组,1,朋也,1209009,1,1,4790991,3488
3122,谦友的公主连结聚集地,28,岁岁今朝,1202532,1,1,4797468,3524
3123,平常心,29,佑树43313,1189836,1,1,4810164,3169
3124,妖精之家,30,欧金金,1187752,1,1,4812248,2496
3125,酋长的小窝,16,千枝,1174131,1,1,4825869,2632
3126,君心妾意,30,佑树,1168621,1,1,4831379,3186
3127,铃兰花会,30,jyy12138,1165849,1,1,4834151,0
3128,无缘,1,双生再临,1159918,1,1,4840082,3220
3129,守护最好的二次元,3,佑树,1158821,1,1,4841179,0
3130,我好爱那位少年,30,佑树3012,1156754,1,1,4843246,3150
3131,鸢尾,30,开门社区送温暖,1154486,1,1,4845514,2702
3132,神奇鼬鼠,1,佑树,1149306,1,1,4850694,0
3133,全员咸鱼,16,言和,1148721,1,1,4851279,2765
3134,Fairy Tail,30, 我是一颗小虎牙,1139487,1,1,4860513,0
3135,SDK,1,.SDK,1137735,1,1,4862265,3347
3136,闲人会,10,松酱香饼,1132734,1,1,4867266,0
3137,～茗～,4,1w22,1129525,1,1,4870475,3235
3138,公主骑士,3,冰柠檬之风,1126796,1,1,4873204,2682
3139,肝帝,8,浅陌璃,1116753,1,1,4883247,3610
3140,弹珠汽水,18,女装舰长,1113636,1,1,4886364,0
3141,迷城,30,礻礻力,1112826,1,1,4887174,2809
3142,新手保护区,5,迹墨8号,1106512,1,1,4893488,0
3143,典狱司,3,桧,1103434,1,1,4896566,3486
3144,寄世界于偶像,2,苏清的夙卿,1103423,1,1,4896577,3145
3145,长歌,30,不夜城的辉夜姬,1102711,1,1,4897289,3382
3146,星耀会,12,零笑一,1096266,1,1,4903734,3294
3147,NUF秋风,4,zero two ,1082065,1,1,4917935,3245
3148,君诏,16,呼浮,1079055,1,1,4920945,3526
3149,漆黑英雄,1,漆黑烈焰使,1072831,1,1,4927169,0
3150,一色彩羽的逆后宫,12,上仙我老婆,1065658,1,1,4934342,0
3151,暗影萝莉,24,哒达达利亚,1059016,1,1,4940984,3289
3152,漆黑的厄瑞玻斯,23,悠,1057865,1,1,4942135,3172
3153,MHYZ,30,星辰,1055549,1,1,4944451,0
3154,刀客塔长＊区,29,柠檬,1053931,1,1,4946069,3369
3155,uouh,9,佑树,1048607,1,1,4951393,3490
3156,退坑,2,退坑，已下防,1047202,1,1,4952798,0
3157,国家一级炼铜术士协会,2,炼童,1044573,1,1,4955427,3436
3158,樱落风源,1,佑树宸宇,1040911,1,1,4959089,0
3159,佛系玩家,13,每十连必出彩 ,1040543,1,1,4959457,3221
3160,黑舞,7,一米的楼房,1038142,1,1,4961858,3297
3161,弦心,1,弦心,1028974,1,1,4971026,2905
3162,万事屋,25,坂田银时,1027313,1,1,4972687,3153
3163,兰德索尔,30,佑树,1025579,1,1,4974421,2588
3164,女神之巅,2,恶龙咆哮,1015385,1,1,4984615,3415
3165,大枫树,30,梦游灵,1011973,1,1,4988027,3630
3166,鸿天宫,2,佑树,1005093,1,1,4994907,3255
3167,薇尔莉特,30,OLG,1002487,1,1,4997513,3471
3168,美少女1号～碧叶,17,佑树,995982,1,1,5004018,3246
3169,自由与和谐,30,佑树,990885,1,1,5009115,2854
3170,lbw行会,6,鸣鸣君,989030,1,1,5010970,3231
3171,为所欲为,28,bOss,988813,1,1,5011187,3562
3172,公主连结Re,30,海,981367,1,1,5018633,2939
3173,猫猫O交会,4,柞树（在群未挖完）,978315,1,1,5021685,0
3174,崩坏侵入,10,晨星,973155,1,1,5026845,0
3175,咸鱼,6,佑树,972833,1,1,5027167,3001
3176,Mua-春天花花,30,爸爸,969959,1,1,5030041,3031
3177,纳萨力克大坟墓,6,逍遥王士,969695,1,1,5030305,3542
3178,云之圣剑,23,佑树,957919,1,1,5042081,3188
3179,小可爱,30,佑树,955188,1,1,5044812,0
3180,Anime is H,30,六道十字路,954870,1,1,5045130,2398
3181,迦勒底,3,骑士,954420,1,1,5045580,0
3182,乌拉,7,木原幻生,949538,1,1,5050462,3381
3183,D级势力,1,群锦鲤,947060,1,1,5052940,0
3184,晚枫亭,14,月饼真的太饼啦,945352,1,1,5054648,3338
3185,永远的白嫖,26,好哥哥,941655,1,1,5058345,3438
3186,JOJO的奇妙行会,22,Depending,939825,1,1,5060175,3575
3187,小仓唯真可爱,5,小实,935776,1,1,5064224,0
3188,天下第一,30,仁,932079,1,1,5067921,3393
3189,QTZ丶久空,5,卡提特拉'斯卡提诺德,923654,1,1,5076346,0
3190,TDY骑士团,11,天高任鸟飞,920376,1,1,5079624,0
3191,喵呜,1,泡芙,917127,1,1,5082873,3040
3192,约定,2,筱川佑树,912626,1,1,5087374,3547
3193,小倉唯粉絲同好會~,5,艾斯,911488,1,1,5088512,3044
3194,哈哈哈,1,枫,910292,1,1,5089708,2804
3195,从零开始的异世界生活,12,天vs龍,908823,1,1,5091177,3543
3196,集聚区,30,主人,908485,1,1,5091515,0
3197,咸鱼公会,21,小周周,907693,1,1,5092307,3326
3198,老八厕所店,25,太一,900688,1,1,5099312,0
3199,咕噜咕噜,17,Sayolalla,893418,1,1,5106582,0
3200,上阳会,3,凯露是我的,888398,1,1,5111602,3758
3201,BB团,4,绿色恶魔,882905,1,1,5117095,2701
3202,荒木庄,20,幸川,881745,1,1,5118255,2715
3203,咸鱼王,29,枫零佑树,879223,1,1,5120777,3020
3204,Akie.,10,樱萝梦,873896,1,1,5126104,3689
3205,心动,21,初晨,871579,1,1,5128421,0
3206,萌新公会,3,宇智波胖虎,860336,1,1,5139664,0
3207,星空阁,2,星少,857784,1,1,5142216,0
3208,鸭梨,2,佑树,857597,1,1,5142403,3509
3209,夜宵法庭,20,芸归（挖矿）,847628,1,1,5152372,3093
3210,优衣对不起,11,佑树,847371,1,1,5152629,3069
3211,纳萨力克神殿,30,樱兔,845249,1,1,5154751,0
